week_ending,TESTRATE_CITY,TESTRATE_BX,TESTRATE_BK,TESTRATE_MN,TESTRATE_QN,TESTRATE_SI,TESTRATE_10001,TESTRATE_10002,TESTRATE_10003,TESTRATE_10004,TESTRATE_10005,TESTRATE_10006,TESTRATE_10007,TESTRATE_10009,TESTRATE_10010,TESTRATE_10011,TESTRATE_10012,TESTRATE_10013,TESTRATE_10014,TESTRATE_10016,TESTRATE_10017,TESTRATE_10018,TESTRATE_10019,TESTRATE_10021,TESTRATE_10022,TESTRATE_10023,TESTRATE_10024,TESTRATE_10025,TESTRATE_10026,TESTRATE_10027,TESTRATE_10028,TESTRATE_10029,TESTRATE_10030,TESTRATE_10031,TESTRATE_10032,TESTRATE_10033,TESTRATE_10034,TESTRATE_10035,TESTRATE_10036,TESTRATE_10037,TESTRATE_10038,TESTRATE_10039,TESTRATE_10040,TESTRATE_10044,TESTRATE_10065,TESTRATE_10069,TESTRATE_10075,TESTRATE_10128,TESTRATE_10280,TESTRATE_10282,TESTRATE_10301,TESTRATE_10302,TESTRATE_10303,TESTRATE_10304,TESTRATE_10305,TESTRATE_10306,TESTRATE_10307,TESTRATE_10308,TESTRATE_10309,TESTRATE_10310,TESTRATE_10312,TESTRATE_10314,TESTRATE_10451,TESTRATE_10452,TESTRATE_10453,TESTRATE_10454,TESTRATE_10455,TESTRATE_10456,TESTRATE_10457,TESTRATE_10458,TESTRATE_10459,TESTRATE_10460,TESTRATE_10461,TESTRATE_10462,TESTRATE_10463,TESTRATE_10464,TESTRATE_10465,TESTRATE_10466,TESTRATE_10467,TESTRATE_10468,TESTRATE_10469,TESTRATE_10470,TESTRATE_10471,TESTRATE_10472,TESTRATE_10473,TESTRATE_10474,TESTRATE_10475,TESTRATE_11004,TESTRATE_11101,TESTRATE_11102,TESTRATE_11103,TESTRATE_11104,TESTRATE_11105,TESTRATE_11106,TESTRATE_11109,TESTRATE_11201,TESTRATE_11203,TESTRATE_11204,TESTRATE_11205,TESTRATE_11206,TESTRATE_11207,TESTRATE_11208,TESTRATE_11209,TESTRATE_11210,TESTRATE_11211,TESTRATE_11212,TESTRATE_11213,TESTRATE_11214,TESTRATE_11215,TESTRATE_11216,TESTRATE_11217,TESTRATE_11218,TESTRATE_11219,TESTRATE_11220,TESTRATE_11221,TESTRATE_11222,TESTRATE_11223,TESTRATE_11224,TESTRATE_11225,TESTRATE_11226,TESTRATE_11228,TESTRATE_11229,TESTRATE_11230,TESTRATE_11231,TESTRATE_11232,TESTRATE_11233,TESTRATE_11234,TESTRATE_11235,TESTRATE_11236,TESTRATE_11237,TESTRATE_11238,TESTRATE_11239,TESTRATE_11354,TESTRATE_11355,TESTRATE_11356,TESTRATE_11357,TESTRATE_11358,TESTRATE_11360,TESTRATE_11361,TESTRATE_11362,TESTRATE_11363,TESTRATE_11364,TESTRATE_11365,TESTRATE_11366,TESTRATE_11367,TESTRATE_11368,TESTRATE_11369,TESTRATE_11370,TESTRATE_11372,TESTRATE_11373,TESTRATE_11374,TESTRATE_11375,TESTRATE_11377,TESTRATE_11378,TESTRATE_11379,TESTRATE_11385,TESTRATE_11411,TESTRATE_11412,TESTRATE_11413,TESTRATE_11414,TESTRATE_11415,TESTRATE_11416,TESTRATE_11417,TESTRATE_11418,TESTRATE_11419,TESTRATE_11420,TESTRATE_11421,TESTRATE_11422,TESTRATE_11423,TESTRATE_11426,TESTRATE_11427,TESTRATE_11428,TESTRATE_11429,TESTRATE_11432,TESTRATE_11433,TESTRATE_11434,TESTRATE_11435,TESTRATE_11436,TESTRATE_11691,TESTRATE_11692,TESTRATE_11693,TESTRATE_11694,TESTRATE_11697
07/17/2021,2348.02,2044.06,2249.81,2769.5,1947.64,2540.2,3501.96,2117.56,2269.45,4239.4,3357.23,3164,3060.88,2173.19,2656.43,2635.39,2738.42,2730.85,2291,2836.26,4515.39,6089.62,4243.79,2110.06,2964.77,3010.56,2609.05,3002.62,2826.89,2408.72,2045.59,2012.15,2531.61,1829.78,1811.23,1620.02,1678.43,2443.24,7136,2678.74,2558.54,2133.86,2199.41,4600.82,4050.31,4168.94,2759.88,2286.59,2182.7,2674.11,2562.66,2337.03,2617.62,2850.54,2410.39,2581.11,2119.08,2256.82,2459.05,2367.59,2442.15,2582.04,2231.51,1913.25,1874.74,2246.91,2110.1,2183.64,1768.82,1466.03,2042.91,1871.77,1975.65,1945.14,2166.21,1540.11,1838.96,2484.92,2000.81,1947.02,2279.08,2174.52,3097.77,1927.06,2008.1,1703.47,2410.07,1277.08,2858.65,2676.01,2790.71,2488.49,2163.59,2530.15,2585.57,2730.6,2808.45,1432.14,2172.84,1859.07,2510.34,2138.85,2301.73,1825.32,2191.47,3062.18,2277.05,1755.12,2411.51,2438.65,2755.03,1997.41,1481.97,1556.18,2319.48,2890.09,1672.56,2130.93,2270.76,2400.49,1985.19,1664.04,1858.49,2094.89,2078.59,2109.7,1846.77,2328.72,2586.57,1981.23,2748.9,3294.35,1598.7,1367.1,1700.71,1906.25,1407.37,1669.7,1816.42,1497.1,1677.72,1507.5,1679.79,1611.75,1821.71,1688.87,2325.46,1966.81,2214.8,1776.21,2029.29,2048.65,2029.79,1662.73,1847.88,2038.31,1721.39,2131.37,2293.62,1653.83,1912.78,1655.95,1633.31,1678.83,1704.98,1745.58,1498.15,2114.91,2206.28,1567.18,1853.83,2023.58,1846.54,1728.26,1902.97,2055.02,2088.5,2060.62,1844.25,1892.61,1720.31,1843.17,1798.02
07/24/2021,2697.67,2213.85,2618.3,3377.71,2205.68,2712,4649.97,2902.18,2971.59,4878.68,4305.02,4110.24,3847.56,2808.34,4071.6,3497.77,3222.17,3358.91,2970.06,3598.36,4970.13,7472.09,5135.29,2596.15,3573.26,3552.79,3302.4,3846.32,2995.01,2798.35,2643.01,2432.73,2681.94,2131.35,2034.86,2125.85,2007.49,3144.15,8538.24,3554.02,2720.37,2281.02,2636.11,2835.88,4652.48,5107.75,3627.76,3010.65,2910.27,3015.11,2768.28,2688.67,2613.85,2879.18,2569.06,3058.32,2487.9,2464.73,2753.53,2811.25,2614.13,2485.85,2265.28,2028.92,1966.25,2088.3,2358.35,2233,1912.6,1690.83,2124.38,2109.56,2352.45,2290.36,2713.48,1726.8,2026.8,2672.83,2265.37,2150.07,2164.78,2081.14,3187.22,1941.77,2295.7,2154.38,2662.78,1736.19,3333.74,2882.37,3099.83,3266.88,2594.65,2858.77,3453.21,3456.19,2882.11,1779.8,2781.68,2470.31,2664.22,1948.41,2654.25,2125.23,2927.2,2985.12,2616.05,1901.65,3042.04,3135.41,3540.43,2475.81,1893.82,1787.7,2875.71,3978.03,1892.22,2491.85,2573.3,2633.66,2216.39,1869.95,2334.37,2929.64,2063.82,2561.78,2118.95,2631.79,2347.68,2429.14,3499.62,3593.84,1563.46,1520.55,2060.14,2004.4,1693.29,2173.75,1896.05,1745.69,1737.11,1678.42,1691.2,1963.66,1971.68,1958.87,2822.07,1910.17,3038.76,2146.07,2398.91,2267.54,2634.21,1953.22,2090.81,2293.1,2062.86,2556.59,2275.1,1879.51,2304.88,1822.69,1613.98,1881.04,1748.28,1818.75,2089.91,2429.83,2305.83,1745.72,2010.79,2045.11,2089.01,1774.35,2204.16,2496.88,1949.84,2140.45,2152.38,2729.55,1870.24,1968.3,1827.5
07/31/2021,3103.28,2453.45,3103.56,3731.12,2580.77,3211.22,4537.7,3182.31,3495.88,5349.72,4990.16,4524.22,3718.83,3170.54,4569.3,3751.06,3887.34,3639.98,3576.6,4258.32,4893.27,7548.42,5286.93,2907.87,4113.78,4103.1,3661.92,4287.28,3752.81,3350.45,3018.77,2656.45,2979.17,2378.71,2364.75,2120.72,2116.38,3456.3,7800.41,4323.49,2733.49,2608.46,2972.73,3418.48,5455.37,5060.02,3805.68,3400,3445.24,4199.61,3176.97,3072.77,3232.43,3325.62,3189.74,3582.87,2722.61,3028.09,3184.62,3148.26,3193.96,3002.47,2529.18,2187.14,1991.67,2241.62,2181.71,2382.16,2012.98,1884.21,2260.15,2092.58,2822.94,2412.51,2804.93,2450.18,2314.35,2832.7,2834.65,3072.81,2459.48,2361.29,3818.08,2175.67,2557.92,1786.97,2873.37,1804.8,3819.68,3607.95,3428.99,3514.55,2583.6,3027.1,3401.15,4342.31,3296.76,2154.69,3187.57,2715.95,2954,2527.07,3258.56,2265.29,3787.86,3542.12,3116.04,2563.19,3678.31,3580.46,4132.54,3316.4,1922.68,1936.76,3278.46,4432.03,2313.12,2727.42,3034.06,3193.46,2518.73,2253.04,2780.99,3459.38,2647.15,3192.8,2488.94,3044.85,2921.21,2783.3,4192.45,3962.43,2442.56,2308.1,2336.28,2582.99,1995.86,2478.29,2279.05,1800.93,2034.06,1846.54,2188.74,2224.08,2389.61,1983.33,2958.87,2231.15,3063.48,2362.1,3014.95,2865.3,3187.46,2216.05,2145.4,2596.14,2628.86,3010.69,2740.3,2242.72,2675.78,2273.62,2148.75,2139.12,2076.08,2113.51,2347.1,2664.48,2466.41,1899.46,2494.4,2346.49,2474.49,2121.65,2494.39,2631.68,2114.18,2379.94,2909.22,2463.25,2359.51,3652.66,2475.96
08/07/2021,3622.34,2853.46,3555.96,4445.86,3020.24,3920.25,5283.73,3864.7,3907.16,6695.57,5218.55,4701.64,5120.54,3817.95,4275.48,4524.99,4513.64,4302.74,4371.04,5179.51,6161.43,9066.58,6640.26,3657.72,5275.73,5075.87,4483.66,5195.38,4078.69,3926.21,3835.74,3408.13,3416.48,2964.92,2783.46,2659.02,2772.13,3879.11,10039.59,4693.8,3398.27,3130.89,3564.09,6708.45,5935.68,6189.77,4499.99,4021.6,3637.84,4127.82,4500.71,3570.47,3519.08,4051.39,3451.08,4385.8,3453.56,3517.69,4086.27,3873.46,3768.87,3782.81,3234.31,2514.21,2417.46,2709.51,2756.97,2630.03,2394.14,2182.73,2755.21,2700.65,3224.18,2848.01,3112.15,3103.56,2986.86,3037.44,3294.19,2768.23,3219.63,3035,3827.49,2452.22,3190.63,2413.24,3474.72,2216.42,4701.98,3994.04,4362.09,3970.58,3302.03,3948.85,4268.79,5279.8,3746.88,2419.33,3884.64,3110.37,3596.47,2838.9,3593.31,3126.95,4248.18,4036.94,3564.95,2773.28,4305.96,4129.48,5370.59,3282.61,2051.45,2276.12,3637,5489.51,2540.14,3163.98,3771.28,3669.04,3005.58,2533.18,3072.36,3825.92,2816.98,3709.46,2757.93,3245.62,3375.3,3387.46,5533.29,4392.47,2271.93,2339.8,2485.31,2644.99,2276.22,2551.8,2339.73,2430.71,2449.77,2177.18,2394.15,2378.92,2692,2533.3,3354.37,2545.84,3874.25,2799.61,3304.85,3110.86,3696.69,3195.42,2917.86,3069.05,2970.33,3428.04,3018.04,3011.45,3189.74,2497.19,2602.98,2647.29,2224.52,2483.53,2888.93,3235.66,2922.44,2370.61,2795.59,2594.06,2819.55,2671.4,2806.53,3338.66,2502.78,2823.99,3512.01,3961.17,2351.62,3667.09,2888.63
08/14/2021,3817.57,2985.81,3791.32,4616.36,3195.54,4180.47,5298.21,3931.09,4322.15,5517.95,5207.13,6150.57,5091.93,4012.17,4698.23,4649.62,4656.17,4299.27,4638.05,5344.5,6859.55,10262.46,6546.05,3720.94,5301.63,5236.11,4884.27,5205.2,4138.18,4145.47,4032.06,3339.09,3525.81,2934.42,2770.77,2961.49,2464.38,3813.85,11151.83,4876.56,3944.97,3344.28,4212.32,6862.67,6254.68,6173.86,5176.94,4195.78,3659.24,3679.15,4125.44,3483.91,4145.2,4641.07,3852.42,4525.93,3788.85,3913.38,4213.78,4150.75,4093.18,4069.22,3101.31,2661.79,2468.3,2926.27,2950.32,2833.91,2433.48,2269.75,2824.15,2614.03,3374.89,2822.78,3297.9,3080.23,2666.84,3536.67,3316.72,3290.01,3277.47,2781.52,4293.57,2599.33,3554.36,2262.94,3706.37,2886.62,5120.06,5761.41,4296.26,4477.72,3478.88,4074.42,5292.61,5584.8,4291.11,2337.6,3975.08,3308.73,3917.7,3185.26,3800.67,3178.71,4580.64,4380.33,4504.56,2828.23,4568.8,4368.42,5113.69,3528.57,2262.37,2426.24,4088.86,5940.74,2567.13,3038.63,3887.77,3950.49,3154.52,2627.75,3023.99,3999.83,3215.72,3748.48,3044.99,3532.08,3775.85,3524.96,5176.6,6396.72,2422.16,2285.27,2555.45,2913.62,2376.15,2861.59,2510.37,2463.85,2568.55,2513.43,2576.74,2604.14,2733.8,2412.8,3526.85,2954.94,3768.78,2734.15,3476.37,3380.27,3904.91,3425.05,2833.24,3094.14,3381.96,3677.4,3388.35,2877.45,3089.06,2516.14,2828.49,2628.67,2610.04,2882.82,2804.03,3510.44,3256.43,2742.57,3118,2884.68,3105.54,2852.45,3354.15,3617.25,2643.15,3118.37,3337.01,4203.69,2754.07,4336.03,7368.94
08/21/2021,4103.76,3260.31,4067.38,4975.42,3411.04,4340.29,5754.52,4008.09,4511.11,6729.21,5081.52,6416.7,5192.06,4271.13,4761.19,4762.19,4898.05,4399.9,4825.94,5627.35,6930,10796.78,7145.74,4034.83,5541.14,5634.28,5248.92,6552.07,4823.56,4826.91,4317.05,3697.04,4260.35,3237.69,3122.86,3171.68,2710.58,4307.6,10942.6,4756.32,3805.01,3616.53,4428.39,7907.92,6559.35,6046.56,5146.56,4397.29,3883.93,4020.14,4246.24,4106.04,4084.85,5037.38,4155.76,4641.45,4244.86,3842.96,4323.07,3971.58,4073.53,4276.73,3392.65,2922.39,2675.48,3206.47,3150.83,3214.84,2719.69,2525.97,3056.01,2797.47,3594.86,3110.9,3439.36,2986.89,3779.95,3312.29,3607.73,3629.29,3343.57,3081.69,4312.4,3175.97,3853.8,2947.66,3905.26,2981.61,5614.14,5821.32,4244.74,4190.73,3227.42,3938.16,5795.84,5668.28,4337.48,2725.47,3902.29,3630.5,4484.91,3516.97,4049.5,3093.46,4501.95,4963.02,5069.56,3072.81,4547.26,4811.64,5698.46,4054.28,2340.08,2663.05,4474.42,6378.13,2714.39,3648.09,4094.68,4254.53,3125.62,2828.87,3358.11,4262.02,3138.18,4110.41,3159.82,3518.01,4317.46,3958.29,5637.87,7517.87,3191.83,2464.08,2643.11,2973.03,2517.72,2940.34,2616.55,2673.78,2717.02,2580.68,2736.5,2815.29,3082.9,2619.38,3877.75,3279.07,3763.84,3018.91,3645.48,3388.69,3967.97,3162.22,3018.85,3316.12,3531.65,4042.25,3638.31,3667.34,3740.79,2804.13,3137.75,2902.71,2849.2,2832.65,3018.76,3976.65,3805.59,3010.38,3368.29,3363.67,3503.45,3189.88,3499.27,3982.72,3072.84,3532.49,3491.07,4460.48,3282.79,4013.59,7634.23
08/28/2021,4024.43,3256.01,3890.03,5081.64,3239.07,4350.79,6210.82,3927.1,6534.17,6224.52,5686.73,8634.46,4877.39,4404.11,5102.99,4882.81,4962.84,4469.3,4816.05,5613.6,6334.36,10381.2,6743.65,4237.55,5288.68,5493.47,4997.26,6565.17,4981.33,5664.52,4507.04,3437.53,4192.02,3351.21,3089.56,3127.25,2694.01,4330.3,9922.12,4727.47,3695.67,3704.83,4310.12,8139.25,6613.12,6889.9,5580.51,4935.21,3819.73,4020.14,5120.17,3965.38,4265.9,4519.32,3782.42,4525.93,3882.74,4003.92,4614.51,4056.9,4186.54,4296.19,3593.21,2870.54,2754.28,2823.18,2976.58,3164.41,2634.24,2585.19,3095.7,2766.89,3368.78,3112.23,3439.36,3173.57,3427.47,3577.33,3748.83,3583.02,3300.88,3268.46,4138.21,3040.64,3777.67,3557.24,3872.5,2934.11,5958.92,5734.78,4410.75,4076.73,3163.87,4039.69,5309.96,5653.83,4439.78,2546.46,3743.46,3676.63,4357.99,3247,3568.13,3102.59,4496.05,4676.41,4770.8,2791.6,4367.72,4598.24,5316.76,3820.48,2191.32,2141.86,4241.12,6142.83,2564.68,2971.64,4105.11,4061.42,2921.1,2734.3,3337.86,4093.47,3104.96,3943.58,2885.51,3486.04,4195.96,3920.79,5255.04,6504.23,2212.58,1789.41,2590.51,2554.58,2312.31,2830.08,2559.67,2403.09,2405.23,2519.03,2658.9,3343.15,3124.69,2420.95,3720.14,3505.64,3912.15,2777.79,3372.49,3214.69,4144.06,2664.24,3021.58,3155.91,3503.58,3714.15,3804.95,2905.67,3343.4,2436.56,2706.07,2692.52,2680.14,2767.84,2838.99,3680.26,3355.98,2633.46,3440.4,3137.63,3183.26,3040.09,3543.08,4184.93,2997.52,3268.05,3090.21,4750.55,2612.03,3036.66,5040.36
09/04/2021,4203.17,3123.24,4243.87,5583.14,3190.57,4259.43,6406.38,4132.88,6676.82,6830.15,5504.03,7569.93,5606.85,4796.06,5240.91,5099.91,5615.05,5145.94,4898.46,6112.5,7128.55,10296.38,7623.66,4640.82,5851.86,6441.96,6356.56,8652.05,5364.11,7025.84,4948.25,3387.67,3676.14,3539.27,3298.91,3096.49,2679.81,4151.53,10520.46,4241.74,4001.82,3362.67,4021.26,8593.33,6562.94,9785.88,5819.18,5256.26,3916.02,4163.72,4688.35,3732.76,3866.09,4853.55,3857.09,4614.93,3661.44,4084.41,4192.53,3984.38,3854.05,4375.09,3371.54,2841.29,2572.52,2995,3057.73,2882.2,2745.47,2430.49,2913.97,2680.27,3116.23,2879.87,3683.71,2543.52,3139.91,3202.91,3572.46,3584.31,3211.37,2881.58,5046.83,2877.35,3689.7,2905.91,3418.56,3139.93,5929.06,5764.73,4221.84,3852.64,3025.71,4256.1,5865.25,6077.63,4146.53,3576.46,5726.59,4831.05,4297.34,3286.76,3673.29,2945.79,5834.73,4414.13,4145.43,2853.01,4795.73,4649.31,6202.48,4704.31,4636.86,2184.15,4296.38,6555.3,2406.38,3066.73,4004.26,4159,2701.02,2605.01,3345.74,4296.8,3016.35,3817.1,3096.03,3515.45,3823.22,3764.54,5600.52,6527.26,2262.66,1838.87,2524.76,2360.86,2406.69,2992.85,2521.75,2276.03,2627.94,2502.22,2410.13,3047.55,2977.18,2336.69,3300.85,3335.71,3379.87,2806.15,3256.53,3561.28,3879.92,3189.89,2762.27,3128.88,3199.54,3764.02,3261.05,2923.3,3661.31,2747.29,2954.13,2695.18,2488.41,2838.92,2701.66,3414.73,3985.43,2891.35,3308.89,3659.67,3002.96,3091.12,3148.79,4056.12,2956.43,3317.94,3646.63,3086.2,2769.86,2906.73,3920.28
09/11/2021,4411.41,3231.05,4642.21,5915.62,3173.18,4422.62,6446.22,3863.38,8164.47,8579.75,5926.53,7126.38,7237.41,4953.53,5654.66,5616.53,6077.21,6343.07,5369.85,6100.71,7327.1,11110.6,7577.71,5068.06,6784.01,6548.78,6686.98,8666.24,5444.29,6991.14,5708.22,3961.66,4058.78,3652.78,3173.62,2893.14,2639.56,4279.22,11761.18,4347.54,4351.71,3620.21,4539.84,7179.67,7441.1,10199.59,6261.8,5722.45,4023.02,5455.91,4739.76,4008.66,3915.12,4385.62,3913.09,4823.24,4204.62,4181.65,4663.09,4364.05,4301.2,4568.55,3614.32,2818.68,2650.06,3026.72,2916.9,3062.47,2586.76,2558.6,2941.12,2816.15,3283.24,3085.67,3923.76,3313.58,2868.59,3993.82,3626.35,3377.4,3610.73,3388.52,5286.93,2561.08,3721.84,3014.47,3715.73,3208.53,6434,4519.92,4413.61,4084.59,2995.31,4232.06,5899.95,6889.9,4477.98,4280.85,8093.55,6158.46,4393.93,3180.03,3800.67,3175.67,6886.21,4575.01,4459.67,2867.02,5469.35,5019.57,7746.38,5030.01,7317.73,2375.5,4360.23,6126.22,2508.23,3233.14,4312.02,4206.25,3038.92,2869.58,3247.86,5324.18,3090.19,4009.5,3308.66,3576.84,3874.7,3866.62,6056.18,7126.24,2416.59,1982.17,2599.28,2730.22,2445.55,2971.85,2540.71,2530.15,2405.23,2563.87,2544.79,2597.1,2512.54,2322.19,3345.45,2832.21,3383.17,2885.8,3295.18,3343.79,3864.45,3167.76,2966.99,3056.5,3498.91,4023.88,3568.88,2870.4,3104.96,2516.14,2532.11,2649.95,2422.43,2673.77,2664.2,3803.75,3683.55,2578.91,3211.33,3385.19,3040.26,2786.62,3230.94,4126.51,2802.36,3273.04,3567.35,3076.68,2572.57,3108.85,4038.18
09/18/2021,5088.02,3987.64,5200.28,6457.64,3839.11,5408.88,7156.03,4633.4,8283.03,9084.44,7079.87,10290.38,7237.41,5536.2,6371.24,6245.73,6444.35,6402.06,6154.39,6552.47,7621.72,12230.14,8783.98,5076.78,7220.96,6807.76,6793.12,8804.85,6233.13,7241.95,5813.77,4506.24,4738.66,4093.28,3900.01,3525.42,3243.23,5139.04,12807.36,5453.66,6092.39,4591.48,4687.68,9792.8,7917.82,9197.14,6843.28,5830.04,4750.59,5743.06,5891.28,5274.56,4669.48,5393.1,4851.11,5813.64,5244.04,5227.9,5853.14,5166.04,5547.66,5241.89,4465.12,3793.26,3206.76,3830.32,3914.66,3840.42,3430.48,3307.94,4127.6,3714.67,4195.7,3770.79,4336.71,3546.93,4116.21,4055.53,4366.12,3638.28,4633.9,3868.79,5216.31,3492.25,4481.43,3958.05,4300.69,3825.96,6754.35,6769.9,4937.4,4701.8,3965.2,4891.98,6351.13,7145.14,5009.93,4773.8,7425.15,6175.76,5318.32,4073.66,4458.31,3751.12,7064.24,6079.74,4857.49,3622.29,5001.12,5679.85,6767.68,5446.25,7699.61,3038.35,5073.63,6832.13,3148.79,4285.64,4704.97,4755.79,3981.5,3894.34,3916.11,5353.61,3743.67,4835.62,4297.44,4392.72,4635.64,4391.61,5983.35,6158.67,3423.66,2478.03,3822.21,3763.42,3242.23,3276.38,3219.49,2828.46,2939.73,2986.97,3370.99,2941.98,3338.57,2947.36,4276.23,3442.71,3991.25,3162.92,3696.21,3850.34,4310.63,3798.54,3433.74,3686.72,3905.87,4582.97,4147.49,3949.45,4127.58,3353.59,3298.83,3168.77,2941.97,3401.27,3275.95,4331.71,3879.45,3461.69,3478.58,3772.69,3829.86,3319.91,4189.26,4745.12,3447.74,3752.02,4379.54,4137.12,3448.51,3541.97,5187.74
09/25/2021,5444.85,4286.68,5618.03,6569.94,4191.52,5950.1,7912.91,4294.85,8629.47,8041.41,6554.59,7451.65,7108.68,5623.69,6251.31,5954.25,6366.6,6624.13,5841.23,6420.87,9588,14647.33,13478.12,5174.87,6596.29,6425.77,6250.42,8413.02,5873.63,7153.61,5395.79,4717.17,5165.72,4177.99,3936.49,3704.85,3465.76,5153.23,14429.84,5064.11,5991.8,4624.59,5033.4,9141.66,8240.41,8783.42,6426.7,5599.5,4900.38,6030.21,6325.67,5804.72,5665.23,6431.61,5023.78,6010.59,5740.28,5586.72,6642.47,5827.26,6130.77,5722.85,4760.69,3775.97,3739.31,4129.03,4084.14,3869.4,3754.67,3722.48,3977.2,4224.23,4745.63,4474.49,4592.49,4667.01,4234.47,4435.56,4770.79,4388.82,4414.95,4242.32,5103.32,3474.6,4770.72,4100.01,4649.34,4744.19,7262.01,7242.53,4911.64,4996.64,4194.55,4817.17,7756.71,8198.21,5174.97,5028.05,9048.72,7414.38,5336.29,4352,4915.99,3618.68,7690.79,5797.18,4937.98,3820.54,6142.96,5885.96,7205.65,6427.38,8618.76,3543.69,5421.12,7252.91,3594.23,4808.65,4943.17,5158.44,4583.95,3751.88,3866.61,5947.57,4123.94,5142.39,4149.65,4588.37,4965.14,4654.11,6625.75,6504.23,3290.13,2878.78,3278.69,3753.09,3272.76,3187.12,3227.08,3530.05,3489.07,3376.46,3389.24,3033.47,3267.28,3653.17,4555.76,3999.71,4507.05,3851.37,4247.02,4196.92,4901.95,4708.75,4137.95,4288.95,4121.04,4858.58,4309.5,4178.66,3656.01,3910.63,3881.92,3323.08,3634.68,3844.46,3907.66,4384.2,4184.54,3203.8,3970.67,3918,3602.93,4075.4,4482.24,4845.47,3743.9,4555.31,4295.78,4508.03,4064.03,4080.96,5983.58
10/02/2021,5546.18,4517.75,5458.41,6631.77,4489.77,5913.98,6953.22,4460.81,8312.68,9252.67,6543.17,8723.17,7752.33,5334.98,6350.25,6396.5,6258.62,6821.92,6025.83,6503.36,8928.3,13383.6,8538.13,5680.59,6764.59,6953.43,6693.82,8182.72,6414.18,7719.91,5712.44,4912.76,5808.02,4310.15,4101.43,3950.93,3740.37,5411.46,13842.52,5929.78,6276.08,5533.32,5133.47,8833.22,8534.33,8767.51,7068.93,6309.9,5157.17,6514.78,6626.4,5426.03,5536.99,6166.61,5054.11,6563.55,5358.04,5777.86,6596.93,5631.03,5976.8,5535.87,4995.03,4105.71,3838.45,4996.07,4561.54,4296.47,4137.19,4058.48,4591.33,4682.83,4833.21,4705.52,4851.12,4340.32,4373.61,4543.54,4618.92,4082.95,4248.32,4762.61,5437.58,4304.26,5379.75,4100.01,4593.18,3504.05,7433.04,7395.63,5329.53,5385.84,4890.87,5765.64,7947.59,7946.18,5274.55,4533.81,5294.23,4840.28,5801.3,4482.8,5004.86,3968.82,5355.72,6139.23,6540.12,4217.03,6181.74,6265.35,6735.87,5943.57,6753.81,3738.21,5484.97,7579.57,3546.38,4406.67,5348.29,5109.13,4550.61,3978.14,4264.86,6223.14,4146.1,5591.78,4349.53,4683.01,5089.73,4649.94,6877.86,7318.22,4261.96,3227.53,4396.42,4236.11,3852.92,3439.15,3818.65,3469.28,3934.49,3749.13,3644.86,3469.84,3459.04,3785.46,5019.66,4478.03,4938.8,4094.67,4536.92,4751.18,5338.61,4437.63,4132.49,4317.9,3868.44,4834.95,4385.88,4429.02,4201.76,4312.3,4210.51,3807.31,3735.7,3898.81,4005.04,4313.19,5016.31,3714.62,4136.12,4305.49,3864.05,4707.45,4569.86,5097.11,4007.53,4011.47,4081.89,5245.11,4190.29,5351.45,5246.69
10/09/2021,5618.25,4481.36,5866.59,6508.42,4361.54,6009.75,7170.51,4571,8342.32,8916.21,5663.89,9935.54,7466.26,5620.19,6122.39,6074.86,5999.46,6749.05,5857.72,6538.72,8409.51,9999.54,8538.13,5203.21,6534.79,6760.82,6851.33,8291.86,6039.15,7327.13,5788.44,4682.66,5158.89,4316.92,4169.63,4316.63,3745.1,5465.38,12032.82,5193.96,6144.88,4959.39,5347.27,8807.52,8312.1,10406.45,6661.03,6311.6,4440.3,6048.16,6302.54,5572.09,5736.9,5889.67,5110.11,6306,6008.52,5905.29,6469.42,5921.11,5970.25,6140.04,4893.69,4229.36,3889.29,4573.12,4399.22,4265.35,4104.63,4019.8,4424.22,4453.53,4955.41,4793.15,4655.36,4013.63,4401.44,4281.3,4572.86,4726.81,4186.35,4595.85,5432.87,4283.67,5051.55,3699.19,4473.85,3567.38,6808.64,5991.06,5089.1,5039.89,4531.66,5164.5,5674.37,6888.3,5735.57,5737.64,8638.41,7311.73,5883.29,4773.71,4881.92,4533.62,7928.83,6474.51,6705.75,3988.62,6532.2,6139.49,6757.89,6708.48,8202.48,3696.98,5400.25,6904.11,3883.83,4614.14,5490.87,5530.27,4310.52,4277.43,4882.48,6479.98,4105.48,5468,4472.86,4528.27,5399.66,4818.69,6597.74,6696.21,3692.59,3146.37,4628.73,4272.27,3528.14,4100.73,3852.78,3662.64,3578.16,3805.17,3836.58,3603.57,3751.59,3729.28,4677.69,4084.67,4891.01,3890.65,4300.17,4436.87,4899.57,4017.1,3856.81,4009.06,4135.07,4971.44,4378.93,4037.6,4116.99,4558.61,4055.88,3764.74,3667.67,4076.51,4062.47,4418.16,4842.89,3947.71,4458.52,4359.31,3935.55,4559.32,4564.38,5172,3887.7,4275.91,4817.8,4660.2,4016.69,5293.7,4922.45
