DATE_OF_INTEREST,AS_OF,"Cases/day, 7 day avg",DEATH_COUNT,"Deaths/day, 7 day avg",HOSPITALIZED_CASE_COUNT,"Hospitalized/day, 7 day avg",NEW_COVID_CASE_COUNT
2020-03-22,2020-04-27 13:00:31,2896.8571428571427,48.0,28.142857142857142,696.0,514.4285714285714,2542
2020-03-23,2020-04-27 13:00:31,3094.0,81.0,38.42857142857143,1028.0,618.5714285714286,3492
2020-03-24,2020-04-27 13:00:31,3371.0,92.0,50.57142857142857,1139.0,732.8571428571429,4378
2020-03-25,2020-04-27 13:00:31,3623.714285714286,121.0,64.85714285714286,1265.0,850.4285714285714,4715
2020-03-26,2020-04-27 13:00:31,3799.1428571428573,185.0,87.71428571428571,1389.0,972.2857142857143,4896
2020-03-27,2020-04-27 13:00:31,3942.285714285714,205.0,110.42857142857143,1354.0,1076.5714285714287,4976
2020-03-28,2020-04-27 13:00:31,4052.5714285714284,263.0,142.14285714285714,1279.0,1164.2857142857142,3369
2020-03-29,2020-04-27 13:00:31,4178.857142857143,277.0,174.85714285714286,1368.0,1260.2857142857142,3426
2020-03-30,2020-04-27 13:00:31,4535.571428571428,306.0,207.0,1654.0,1349.7142857142858,5989
2020-03-31,2020-04-27 13:00:31,4646.142857142857,365.0,246.0,1509.0,1402.5714285714287,5152
2020-04-01,2020-04-27 13:00:31,4687.714285714285,411.0,287.42857142857144,1472.0,1432.142857142857,5006
2020-04-02,2020-04-27 13:00:31,4792.285714285715,445.0,324.57142857142856,1639.0,1467.857142857143,5628
2020-04-03,2020-04-27 13:00:31,4865.142857142857,456.0,360.42857142857144,1640.0,1508.7142857142858,5486
2020-04-04,2020-04-27 13:00:31,4918.285714285715,463.0,389.0,1396.0,1525.4285714285713,3741
2020-04-05,2020-04-27 13:00:31,4942.571428571428,520.0,423.7142857142857,1402.0,1530.2857142857142,3596
2020-04-06,2020-04-27 13:00:31,4972.428571428572,538.0,456.85714285714283,1734.0,1541.7142857142858,6198
2020-04-07,2020-04-27 13:00:31,5078.142857142857,556.0,484.14285714285717,1568.0,1550.142857142857,5892
2020-04-08,2020-04-27 13:00:31,5132.571428571428,502.0,497.14285714285717,1493.0,1553.142857142857,5387
2020-04-09,2020-04-27 13:00:31,5020.714285714285,505.0,505.7142857142857,1257.0,1498.5714285714287,4845
2020-04-10,2020-04-27 13:00:31,4838.142857142857,478.0,508.85714285714283,1175.0,1432.142857142857,4208
2020-04-11,2020-04-27 13:00:31,4810.0,479.0,511.14285714285717,946.0,1367.857142857143,3544
2020-04-12,2020-04-27 13:00:31,4682.142857142857,494.0,507.42857142857144,903.0,1296.5714285714287,2701
2020-04-13,2020-04-27 13:00:31,4254.285714285715,488.0,500.2857142857143,1028.0,1195.7142857142858,3203
2020-04-14,2020-04-27 13:00:31,3989.285714285714,453.0,485.57142857142856,919.0,1103.0,4037
2020-04-15,2020-04-27 13:00:31,3757.285714285714,386.0,469.0,727.0,993.5714285714286,3763
2020-04-16,2020-04-27 13:00:31,3551.8571428571427,338.0,445.14285714285717,567.0,895.0,3407
2020-04-17,2020-04-27 13:00:31,3440.8571428571427,308.0,420.85714285714283,576.0,809.4285714285714,3431
2020-04-18,2020-04-27 13:00:31,3228.714285714286,301.0,395.42857142857144,405.0,732.1428571428571,2059
2020-04-19,2020-04-27 13:00:31,3165.4285714285716,292.0,366.57142857142856,384.0,658.0,2258
2020-04-20,2020-04-27 13:00:31,3226.4285714285716,275.0,336.14285714285717,408.0,569.4285714285714,3630
2020-04-21,2020-04-27 13:00:31,3061.5714285714284,226.0,303.7142857142857,388.0,493.57142857142856,2883
2020-04-22,2020-04-27 13:00:31,2989.0,217.0,279.57142857142856,301.0,432.7142857142857,3255
2020-04-23,2020-04-27 13:00:31,2839.4285714285716,201.0,260.0,131.0,370.42857142857144,2360
2020-04-24,2020-04-27 13:00:31,2581.4285714285716,145.0,236.71428571428572,60.0,296.7142857142857,1625
2020-04-25,2020-04-27 13:00:31,2330.1428571428573,57.0,201.85714285714286,10.0,240.28571428571428,300
2020-04-26,2020-04-27 13:00:31,2010.857142857143,7.0,161.14285714285714,,216.33333333333334,23
2020-03-03,2020-04-28 13:58:21,2.0,,,7.0,7.0,2
2020-03-04,2020-04-28 13:58:21,3.5,,,10.0,8.5,5
2020-03-05,2020-04-28 13:58:21,3.3333333333333335,,,14.0,10.333333333333334,3
2020-03-06,2020-04-28 13:58:21,4.25,,,11.0,10.5,7
2020-03-07,2020-04-28 13:58:21,4.8,,,10.0,10.4,7
2020-03-08,2020-04-28 13:58:21,7.5,,,15.0,11.166666666666666,21
2020-03-09,2020-04-28 13:58:21,14.571428571428571,,,36.0,14.714285714285714,57
2020-03-10,2020-04-28 13:58:21,24.285714285714285,,,46.0,20.285714285714285,70
2020-03-11,2020-04-28 13:58:21,45.42857142857143,1.0,1.0,70.0,28.857142857142858,153
2020-03-12,2020-04-28 13:58:21,95.71428571428571,1.0,1.0,75.0,37.57142857142857,355
2020-03-13,2020-04-28 13:58:21,182.85714285714286,,1.0,136.0,55.42857142857143,617
2020-03-14,2020-04-28 13:58:21,273.14285714285717,2.0,1.3333333333333333,151.0,75.57142857142857,639
2020-03-15,2020-04-28 13:58:21,416.57142857142856,6.0,2.5,188.0,100.28571428571429,1025
2020-03-16,2020-04-28 13:58:21,710.1428571428571,9.0,3.8,299.0,137.85714285714286,2112
2020-03-17,2020-04-28 13:58:21,1048.5714285714287,7.0,4.333333333333333,339.0,179.71428571428572,2439
2020-03-18,2020-04-28 13:58:21,1447.5714285714287,21.0,7.666666666666667,442.0,232.85714285714286,2946
2020-03-19,2020-04-28 13:58:21,1920.857142857143,25.0,11.666666666666666,536.0,298.7142857142857,3668
2020-03-20,2020-04-28 13:58:21,2400.4285714285716,46.0,16.571428571428573,624.0,368.42857142857144,3974
2020-03-21,2020-04-28 13:58:21,2680.0,41.0,22.142857142857142,666.0,442.0,2596
2020-03-22,2020-04-28 13:58:21,2896.714285714286,48.0,28.142857142857142,696.0,514.5714285714286,2542
2020-03-23,2020-04-28 13:58:21,3094.285714285714,81.0,38.42857142857143,1029.0,618.8571428571429,3495
2020-03-24,2020-04-28 13:58:21,3371.5714285714284,92.0,50.57142857142857,1141.0,733.4285714285714,4380
2020-03-25,2020-04-28 13:58:21,3624.714285714286,121.0,64.85714285714286,1263.0,850.7142857142857,4718
2020-03-26,2020-04-28 13:58:21,3800.4285714285716,185.0,87.71428571428571,1389.0,972.5714285714286,4898
2020-03-27,2020-04-28 13:58:21,3943.5714285714284,207.0,110.71428571428571,1352.0,1076.5714285714287,4976
2020-03-28,2020-04-28 13:58:21,4053.714285714286,262.0,142.28571428571428,1278.0,1164.0,3367
2020-03-29,2020-04-28 13:58:21,4179.857142857143,277.0,175.0,1366.0,1259.7142857142858,3425
2020-03-30,2020-04-28 13:58:21,4536.428571428572,305.0,207.0,1652.0,1348.7142857142858,5991
2020-03-31,2020-04-28 13:58:21,4646.857142857143,364.0,245.85714285714286,1510.0,1401.4285714285713,5153
2020-04-01,2020-04-28 13:58:21,4688.0,412.0,287.42857142857144,1471.0,1431.142857142857,5006
2020-04-02,2020-04-28 13:58:21,4792.571428571428,446.0,324.7142857142857,1637.0,1466.5714285714287,5630
2020-04-03,2020-04-28 13:58:21,4865.428571428572,454.0,360.0,1640.0,1507.7142857142858,5486
2020-04-04,2020-04-28 13:58:21,4919.142857142857,470.0,389.7142857142857,1395.0,1524.4285714285713,3743
2020-04-05,2020-04-28 13:58:21,4943.571428571428,524.0,425.0,1404.0,1529.857142857143,3596
2020-04-06,2020-04-28 13:58:21,4973.714285714285,539.0,458.42857142857144,1735.0,1541.7142857142858,6202
2020-04-07,2020-04-28 13:58:21,5079.714285714285,556.0,485.85714285714283,1567.0,1549.857142857143,5895
2020-04-08,2020-04-28 13:58:21,5134.142857142857,501.0,498.57142857142856,1494.0,1553.142857142857,5387
2020-04-09,2020-04-28 13:58:21,5022.0,505.0,507.0,1256.0,1498.7142857142858,4845
2020-04-10,2020-04-28 13:58:21,4839.714285714285,478.0,510.42857142857144,1174.0,1432.142857142857,4210
2020-04-11,2020-04-28 13:58:21,4811.285714285715,479.0,511.7142857142857,947.0,1368.142857142857,3544
2020-04-12,2020-04-28 13:58:21,4683.571428571428,494.0,507.42857142857144,906.0,1297.0,2702
2020-04-13,2020-04-28 13:58:21,4255.142857142857,487.0,500.0,1029.0,1196.142857142857,3203
2020-04-14,2020-04-28 13:58:21,3989.5714285714284,454.0,485.42857142857144,919.0,1103.5714285714287,4036
2020-04-15,2020-04-28 13:58:21,3758.0,388.0,469.2857142857143,734.0,995.0,3766
2020-04-16,2020-04-28 13:58:21,3553.0,339.0,445.57142857142856,568.0,896.7142857142857,3410
2020-04-17,2020-04-28 13:58:21,3443.8571428571427,309.0,421.42857142857144,577.0,811.4285714285714,3446
2020-04-18,2020-04-28 13:58:21,3231.714285714286,301.0,396.0,405.0,734.0,2059
2020-04-19,2020-04-28 13:58:21,3168.4285714285716,293.0,367.2857142857143,387.0,659.8571428571429,2259
2020-04-20,2020-04-28 13:58:21,3230.0,275.0,337.0,419.0,572.7142857142857,3634
2020-04-21,2020-04-28 13:58:21,3066.1428571428573,226.0,304.42857142857144,409.0,499.85714285714283,2889
2020-04-22,2020-04-28 13:58:21,2996.4285714285716,218.0,280.14285714285717,337.0,443.14285714285717,3278
2020-04-23,2020-04-28 13:58:21,2860.0,203.0,260.7142857142857,271.0,400.7142857142857,2455
2020-04-24,2020-04-28 13:58:21,2647.4285714285716,145.0,237.28571428571428,264.0,356.0,1958
2020-04-25,2020-04-28 13:58:21,2503.285714285714,80.0,205.71428571428572,94.0,311.57142857142856,1050
2020-04-26,2020-04-28 13:58:21,2231.1428571428573,68.0,173.57142857142858,16.0,258.57142857142856,354
2020-04-27,2020-04-28 13:58:21,1715.857142857143,10.0,135.71428571428572,1.0,198.85714285714286,27
2020-03-03,2020-04-29 12:58:45,2.0,,,7.0,7.0,2
2020-03-04,2020-04-29 12:58:45,3.5,,,10.0,8.5,5
2020-03-05,2020-04-29 12:58:45,3.3333333333333335,,,14.0,10.333333333333334,3
2020-03-06,2020-04-29 12:58:45,4.25,,,11.0,10.5,7
2020-03-07,2020-04-29 12:58:45,4.8,,,10.0,10.4,7
2020-03-08,2020-04-29 12:58:45,7.5,,,15.0,11.166666666666666,21
2020-03-09,2020-04-29 12:58:45,14.571428571428571,,,36.0,14.714285714285714,57
2020-03-10,2020-04-29 12:58:45,24.285714285714285,,,46.0,20.285714285714285,70
2020-03-11,2020-04-29 12:58:45,45.42857142857143,1.0,1.0,70.0,28.857142857142858,153
2020-03-12,2020-04-29 12:58:45,95.71428571428571,1.0,1.0,74.0,37.42857142857143,355
2020-03-13,2020-04-29 12:58:45,182.85714285714286,,1.0,134.0,55.0,617
2020-03-14,2020-04-29 12:58:45,273.14285714285717,2.0,1.3333333333333333,151.0,75.14285714285714,639
2020-03-15,2020-04-29 12:58:45,416.42857142857144,6.0,2.5,186.0,99.57142857142857,1024
2020-03-16,2020-04-29 12:58:45,710.0,9.0,3.8,298.0,137.0,2112
2020-03-17,2020-04-29 12:58:45,1048.5714285714287,7.0,4.333333333333333,338.0,178.71428571428572,2440
2020-03-18,2020-04-29 12:58:45,1447.2857142857142,21.0,7.666666666666667,440.0,231.57142857142858,2944
2020-03-19,2020-04-29 12:58:45,1920.857142857143,24.0,11.5,532.0,297.0,3670
2020-03-20,2020-04-29 12:58:45,2400.5714285714284,45.0,16.285714285714285,618.0,366.14285714285717,3975
2020-03-21,2020-04-29 12:58:45,2680.285714285714,41.0,21.857142857142858,661.0,439.0,2597
2020-03-22,2020-04-29 12:58:45,2897.285714285714,48.0,27.857142857142858,694.0,511.57142857142856,2543
2020-03-23,2020-04-29 12:58:45,3094.5714285714284,81.0,38.142857142857146,1022.0,615.0,3493
2020-03-24,2020-04-29 12:58:45,3371.714285714286,92.0,50.285714285714285,1136.0,729.0,4380
2020-03-25,2020-04-29 12:58:45,3625.0,121.0,64.57142857142857,1254.0,845.2857142857143,4717
2020-03-26,2020-04-29 12:58:45,3800.714285714286,185.0,87.57142857142857,1379.0,966.2857142857143,4900
2020-03-27,2020-04-29 12:58:45,3943.5714285714284,207.0,110.71428571428571,1339.0,1069.2857142857142,4975
2020-03-28,2020-04-29 12:58:45,4054.285714285714,264.0,142.57142857142858,1277.0,1157.2857142857142,3372
2020-03-29,2020-04-29 12:58:45,4180.571428571428,278.0,175.42857142857142,1366.0,1253.2857142857142,3427
2020-03-30,2020-04-29 12:58:45,4537.428571428572,307.0,207.71428571428572,1647.0,1342.5714285714287,5991
2020-03-31,2020-04-29 12:58:45,4647.714285714285,364.0,246.57142857142858,1500.0,1394.5714285714287,5152
2020-04-01,2020-04-29 12:58:45,4689.142857142857,413.0,288.2857142857143,1463.0,1424.4285714285713,5007
2020-04-02,2020-04-29 12:58:45,4793.428571428572,448.0,325.85714285714283,1628.0,1460.0,5630
2020-04-03,2020-04-29 12:58:45,4867.142857142857,459.0,361.85714285714283,1628.0,1501.2857142857142,5491
2020-04-04,2020-04-29 12:58:45,4919.857142857143,470.0,391.2857142857143,1390.0,1517.4285714285713,3741
2020-04-05,2020-04-29 12:58:45,4944.142857142857,526.0,426.7142857142857,1379.0,1519.2857142857142,3597
2020-04-06,2020-04-29 12:58:45,4974.285714285715,540.0,460.0,1731.0,1531.2857142857142,6202
2020-04-07,2020-04-29 12:58:45,5080.571428571428,560.0,488.0,1558.0,1539.5714285714287,5896
2020-04-08,2020-04-29 12:58:45,5135.0,507.0,501.42857142857144,1472.0,1540.857142857143,5388
2020-04-09,2020-04-29 12:58:45,5023.571428571428,511.0,510.42857142857144,1239.0,1485.2857142857142,4850
2020-04-10,2020-04-29 12:58:45,4840.571428571428,483.0,513.8571428571429,1169.0,1419.7142857142858,4210
2020-04-11,2020-04-29 12:58:45,4812.428571428572,485.0,516.0,939.0,1355.2857142857142,3544
2020-04-12,2020-04-29 12:58:45,4684.285714285715,502.0,512.5714285714286,898.0,1286.5714285714287,2700
2020-04-13,2020-04-29 12:58:45,4256.0,497.0,506.42857142857144,1049.0,1189.142857142857,3204
2020-04-14,2020-04-29 12:58:45,3991.1428571428573,462.0,492.42857142857144,925.0,1098.7142857142858,4042
2020-04-15,2020-04-29 12:58:45,3760.0,401.0,477.2857142857143,810.0,1004.1428571428571,3770
2020-04-16,2020-04-29 12:58:45,3556.4285714285716,350.0,454.2857142857143,643.0,919.0,3425
2020-04-17,2020-04-29 12:58:45,3451.4285714285716,319.0,430.85714285714283,689.0,850.4285714285714,3475
2020-04-18,2020-04-29 12:58:45,3240.5714285714284,316.0,406.7142857142857,499.0,787.5714285714286,2068
2020-04-19,2020-04-29 12:58:45,3179.1428571428573,305.0,378.57142857142856,458.0,724.7142857142857,2270
2020-04-20,2020-04-29 12:58:45,3243.5714285714284,292.0,349.2857142857143,514.0,648.2857142857143,3655
2020-04-21,2020-04-29 12:58:45,3083.285714285714,245.0,318.2857142857143,509.0,588.8571428571429,2920
2020-04-22,2020-04-29 12:58:45,3018.8571428571427,239.0,295.14285714285717,416.0,532.5714285714286,3319
2020-04-23,2020-04-29 12:58:45,2900.4285714285716,231.0,278.14285714285717,324.0,487.0,2596
2020-04-24,2020-04-29 12:58:45,2713.5714285714284,198.0,260.85714285714283,292.0,430.2857142857143,2167
2020-04-25,2020-04-29 12:58:45,2584.285714285714,144.0,236.28571428571428,175.0,384.0,1163
2020-04-26,2020-04-29 12:58:45,2375.285714285714,123.0,210.28571428571428,101.0,333.0,807
2020-04-27,2020-04-29 12:58:45,2004.5714285714287,64.0,177.71428571428572,24.0,263.0,1060
2020-04-28,2020-04-29 12:58:45,1590.142857142857,7.0,143.71428571428572,1.0,190.42857142857142,19
